radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,262,3,166,48760,,6.243279,51.824941,69305,4140,1,1314201249,1453337316,-53
GSM,262,3,166,48840,,6.256761,51.851999,60190,3181,1,1314201249,1453337705,-59
GSM,262,1,18729,1553,,6.300997,51.840874,329204,3509,1,1314201249,1453337316,-61
GSM,262,1,18729,58533,,6.271128,51.828335,21948,1773,1,1314201249,1453337316,-58
GSM,262,7,30547,35017,,6.262815,51.827633,53174,1989,1,1314201249,1453337316,-72
GSM,262,7,30547,35015,,6.272261,51.8308,34793,3476,1,1314201249,1453337316,-51
GSM,262,7,30547,55015,,6.267213,51.837227,65308,2985,1,1314201249,1453337576,-62
GSM,262,7,30547,35016,,6.263841,51.832224,72877,3206,1,1314201249,1453337576,-67
GSM,262,3,686,57246,,6.196229,51.786952,76558,4474,1,1314201249,1453337705,-73
GSM,262,1,18729,40534,,6.274179,51.833558,34557,3300,1,1314201249,1453337705,-73
GSM,262,3,166,24086,,6.273706,51.832916,34611,3449,1,1314201249,1453337705,-51
GSM,262,3,145,59275,,9.983891,51.743861,93444,5429,1,1314205290,1453336919,-91
GSM,262,3,166,24096,,6.265054,51.855889,13150,2089,1,1314252151,1453337705,-51
GSM,262,1,18729,1550,,6.314518,51.845371,328174,2764,1,1314252151,1453337705,-53
GSM,262,7,30547,55014,,6.274086,51.841166,79930,3642,1,1314252151,1453337705,-73
GSM,262,1,18729,1552,,6.276537,51.831773,74938,3286,1,1314252543,1453337705,-51
GSM,262,7,30547,35014,,6.269333,51.823435,86244,2501,1,1314252543,1453337576,-73
GSM,262,7,40107,32381,,10.174186,49.758581,27103,2832,1,1314258515,1453337701,-83
GSM,262,1,17184,42355,,11.775861,48.364408,29318,1162,1,1314269578,1453334572,-71
GSM,262,7,51039,31940,,11.790624,48.366387,21753,1322,1,1314269578,1453334572,-80
GSM,262,7,51039,10111,,11.769196,48.36139,28236,1559,1,1314269578,1453334572,-51
GSM,262,1,17184,53287,,11.759923,48.35762,37454,12843,1,1314269591,1453337056,-51
GSM,262,7,30541,15144,,8.616532,51.998633,111674,732,1,1314280067,1453336261,-90
GSM,262,7,30613,20095,,6.729261,51.158396,88293,915,1,1314338802,1453336323,-74
GSM,262,1,18713,43456,,6.717989,51.173453,38745,4616,1,1314362388,1453336323,-53
GSM,262,1,14085,54030,,13.062849,52.300888,94711,815,1,1314384732,1453337051,-87
GSM,262,3,145,64715,,9.876729,51.344638,12819,3988,1,1314472538,1453335486,-64
GSM,262,2,276,17892,,7.114457,51.504713,40540,4831,1,1314587499,1453337441,-85
GSM,262,2,285,6571,,7.117573,51.506565,44431,6535,1,1314587756,1453337441,-81
GSM,262,1,34854,49364,,10.170249,49.74305,97067,5395,1,1314595305,1453335219,-51
GSM,262,2,350,53943,,13.697425,51.099857,84131,13598,1,1314629626,1453337571,-57
GSM,262,7,30613,40092,,6.655686,51.172224,114396,623,1,1314629806,1453336323,-83
GSM,262,1,22303,7475,,11.155164,53.047213,74888,1927,1,1314676026,1453336136,-91
GSM,262,2,414,5971,,11.353399,53.059272,82440,1614,1,1314681603,1453336136,-100
GSM,262,7,30614,40130,,6.664173,51.13669,91178,522,1,1314684097,1453336323,-83
GSM,262,3,506,206,,6.682944,51.164853,85028,4991,1,1314685226,1453336323,-89
GSM,262,2,350,53941,,13.721381,51.106151,74230,19547,1,1314713144,1453337379,-55
GSM,262,2,2266,61,,9.690425,52.375669,51410,13705,1,1314750025,1453336658,-61
GSM,262,1,5127,33275,,13.285211,52.499794,121520,3871,1,1314771473,1453337051,-51
GSM,262,3,256,37286,,7.076769,51.20026,77176,8321,1,1314779798,1453337051,-88
GSM,262,3,416,60870,,7.029858,50.971127,68040,5574,1,1314784370,1453337312,-60
GSM,262,1,14082,52417,,12.822561,52.121331,94004,2717,1,1314794519,1453337051,-60
GSM,262,2,2266,30901,,9.728311,52.405221,184581,16968,1,1314845345,1453335617,-65
GSM,262,2,2266,19421,,9.733776,52.385996,186039,8609,1,1314845715,1453335617,-71
GSM,262,2,2266,30902,,9.745064,52.385086,177607,12125,1,1314845715,1453335617,-60
GSM,262,2,2266,9023,,9.707675,52.376126,89243,20855,1,1314845839,1453336658,-65
GSM,262,2,2266,30222,,9.697838,52.375667,25500,11005,1,1314845963,1453336408,-61
GSM,262,2,2266,63,,9.671984,52.356521,156685,14388,1,1314846334,1453336395,-62
GSM,262,2,2266,4151,,9.753884,52.398728,36742,6838,1,1314847448,1453336526,-76
GSM,262,2,2266,10313,,9.757276,52.395021,40033,6399,1,1314847820,1453336526,-72
GSM,262,2,2266,30221,,9.69263,52.383982,135947,13403,1,1314860493,1453336658,-60
GSM,262,2,2266,30223,,9.686143,52.375913,145153,11797,1,1314861510,1453336658,-66
GSM,262,2,685,233,,7.021907,49.21541,17834,4099,1,1314865576,1453337312,-77
GSM,262,2,841,8747,,10.868475,48.402882,7133,7522,1,1314865833,1453335872,-79
GSM,262,2,685,6131,,7.010065,49.231699,14559,4135,1,1314868630,1453337182,-81
GSM,262,2,685,30952,,7.031203,49.2275,11006,2595,1,1314868630,1453337182,-80
GSM,262,1,17504,17575,,12.12527,48.99569,60489,53689,1,1314894828,1453337736,-51
GSM,262,3,907,5447,,12.136819,49.000257,69034,54069,1,1314894828,1453337188,-70
GSM,262,3,907,57877,,12.146199,49.000929,85345,26652,1,1314894828,1453337188,-72
GSM,262,1,17502,14052,,12.148721,48.995332,55869,1271,1,1314894828,1453337188,-73
GSM,262,7,30629,46412,,6.94845,50.908663,88188,2319,1,1314905838,1453335002,-52
GSM,262,1,17473,61499,,11.199266,49.394012,117205,39747,1,1314906713,1453337960,-51
GSM,262,1,17450,52652,,11.170901,49.392202,73445,8779,1,1314906713,1453337571,-55
GSM,262,1,17473,41456,,11.183636,49.387703,32178,14086,1,1314906713,1453337960,-67
GSM,262,1,17473,9894,,11.183773,49.386946,34936,3573,1,1314906713,1453335742,-93
GSM,262,1,17473,14136,,11.195113,49.385236,114649,23439,1,1314914138,1453337960,-51
GSM,262,2,2266,10311,,9.761117,52.401515,135822,6511,1,1314933587,1453336919,-63
GSM,262,1,17450,21165,,11.18148,49.389077,21458,8788,1,1314937872,1453337571,-81
GSM,262,7,40136,48526,,8.642657,50.065851,47112,626,1,1314940687,1453336789,-90
GSM,262,7,40204,39996,,8.468498,50.117306,27195,71769,1,1314941715,1453337960,-90
GSM,262,3,907,24287,,12.147644,49.000596,85414,21064,1,1314944473,1453335877,-70
GSM,262,1,17502,40950,,12.15458,48.999054,86509,23948,1,1314944473,1453337188,-51
GSM,262,7,50832,28957,,12.149886,49.000535,85549,1028,1,1314944473,1453336924,-80
GSM,262,2,842,9982,,12.13835,49.010044,65279,12597,1,1314944473,1453337960,-63
GSM,262,1,17504,62252,,12.156241,49.012015,63044,10170,1,1314944473,1453335746,-51
GSM,262,7,40204,59959,,8.468252,50.117612,148547,67376,1,1314947467,1453337960,-86
GSM,262,1,17502,59071,,12.166583,49.000739,87353,15970,1,1314954540,1453337188,-51
GSM,262,1,17504,14047,,12.097537,48.992077,60998,33537,1,1314954540,1453337960,-51
GSM,262,3,907,64347,,12.134651,49.006303,28144,3849,1,1314954540,1453336794,-83
GSM,262,2,842,25772,,12.11079,49.033852,118020,9623,1,1314954540,1453336136,-51
GSM,262,2,685,30953,,7.013072,49.224338,49013,3186,1,1314956076,1453337312,-76
GSM,262,3,616,27000,,7.1178,50.8292,111065,1103,0,1314962157,1453336395,-82
GSM,262,1,21060,62390,,9.250123,48.704954,31657,8530,1,1314968262,1453335350,-53
GSM,262,1,21062,55023,,9.253881,48.70422,133286,6328,1,1314968311,1453335350,-59
GSM,262,1,21060,40164,,9.26237,48.715616,18082,2526,1,1314968311,1453335350,-61
GSM,262,1,17473,35870,,11.162288,49.388184,103138,25788,1,1315030918,1453337960,-57
GSM,262,3,773,60883,,13.848285,51.048817,26733,7507,1,1315046219,1453336526,-91
GSM,208,10,48510,11658,,4.801495,44.736226,24234,716,1,1315063995,1453336130,-64
GSM,208,10,48510,4035,,4.797602,44.721546,21450,425,1,1315064736,1453336130,-90
GSM,262,2,861,19443,,12.152993,49.539085,35691,4841,1,1315150747,1453337830,-81
GSM,262,3,773,58383,,13.846396,51.051659,21691,17323,1,1315215253,1453336494,-85
GSM,262,7,30613,40074,,6.723057,51.159581,58059,343,1,1315221720,1453336323,-89
GSM,262,3,506,47906,,6.693714,51.162967,85803,238,1,1315226313,1453336323,-83
GSM,262,3,506,196,,6.684958,51.165588,85128,4605,1,1315226313,1453336323,-83
GSM,262,3,506,19926,,6.691387,51.165337,85554,461,1,1315226313,1453336323,-83
GSM,262,1,18713,43423,,6.695277,51.166228,85769,255,1,1315226313,1453336323,-80
GSM,262,7,30614,40147,,6.668958,51.157725,37685,349,1,1315226313,1453336323,-80
GSM,262,3,616,18090,,7.1589,50.8044,66386,2174,0,1315226884,1453336395,-77
GSM,262,2,2266,10312,,9.770429,52.396991,37228,5372,1,1315276566,1453335094,-78
GSM,262,3,296,10140,,7.156568,50.721753,24942,858,0,1315293181,1453335774,-89
GSM,262,1,17743,9972,,8.490877,49.254571,11588,2253,1,1315298547,1453337835,-51
GSM,262,3,296,10160,,7.156568,50.721753,17348,1387,0,1315300471,1453336001,-84
GSM,262,3,296,61110,,7.136944,50.700556,11316,999,0,1315300471,1453335637,-81
GSM,262,2,2266,27533,,9.732505,52.384303,33960,6985,1,1315357995,1453335617,-77
GSM,262,2,2266,9191,,9.739758,52.385588,177797,7258,1,1315365452,1453335617,-65
GSM,262,2,2266,27532,,9.740662,52.383405,185932,2616,1,1315365452,1453335617,-74
GSM,262,2,2266,9193,,9.739697,52.379634,133199,6425,1,1315365452,1453335617,-63
GSM,262,2,2266,27531,,9.737764,52.387512,135167,3566,1,1315394754,1453335617,-73
GSM,262,1,1823,40315,,8.883046,53.03287,91912,7673,1,1315418784,1453335742,-77
GSM,262,7,30614,46457,,6.742648,51.142002,55677,436,1,1315459842,1453336323,-86
GSM,262,2,285,17903,,7.126195,51.500253,28713,2741,1,1315474620,1453337041,-93
GSM,262,2,276,10263,,7.098711,51.497244,35583,5181,1,1315475401,1453337763,-51
GSM,262,3,10795,51435,,8.869136,49.985367,20225,86275,1,1315486967,1453337960,-72
GSM,262,2,666,22093,,8.869133,49.985355,24853,113646,1,1315488398,1453337700,-82
GSM,262,3,696,60456,,7.089237,50.885841,58521,3455,1,1315550768,1453336919,-77
GSM,262,3,616,38396,,7.1256,50.8085,64374,2382,0,1315553627,1453336259,-72
GSM,262,2,350,8677,,13.730935,51.061727,11504,5024,1,1315557042,1453337960,-85
GSM,262,3,773,60543,,13.812301,51.055521,8341,5950,1,1315557708,1453337051,-82
GSM,262,3,773,61833,,13.79686,51.055919,15663,4459,1,1315558500,1453337182,-90
GSM,262,2,861,31413,,12.091452,49.259153,99754,5510,1,1315578303,1453336395,-78
GSM,262,3,6756,48516,,6.999374,51.052422,40061,151941,1,1315675610,1453337830,-58
GSM,262,2,861,18481,,11.577197,49.946329,52350,1583,1,1315796170,1453335354,-73
GSM,262,3,773,55703,,13.881365,51.064078,12886,2375,1,1315825392,1453335087,-89
GSM,262,2,691,18552,,10.174896,49.756758,11558,7525,1,1315848275,1453337441,-91
GSM,262,1,21060,30758,,9.252558,48.705003,46319,4622,1,1315894632,1453335138,-61
GSM,228,1,909,1894,,8.889341,47.196337,23261,13503,1,1315924716,1453335742,-65
GSM,262,7,41240,19563,,8.474054,49.487973,89291,911,1,1315992472,1453337960,-91
GSM,262,7,41152,53770,,8.433022,49.296074,22729,1451,1,1315999941,1453337056,-89
GSM,262,3,812,22862,,8.390603,52.908832,151073,10961,1,1316012877,1453337960,-82
GSM,262,3,812,40742,,8.264801,52.872887,145050,6461,1,1316093512,1453336971,-89
GSM,262,3,616,13016,,7.1545,50.8142,20609,1275,0,1316153288,1453336395,-73
GSM,262,2,861,35422,,12.115592,49.28438,76054,9892,1,1316156392,1453336395,-70
GSM,262,3,582,53109,,9.877695,52.380231,113357,3154,1,1316176346,1453336664,-76
GSM,208,10,48510,40878,,4.850526,44.817292,18189,275,1,1316273860,1453336658,-67
GSM,208,10,48510,40881,,4.824753,44.798357,21216,286,1,1316273860,1453336130,-83
GSM,262,1,21060,30757,,9.264533,48.701966,41140,6848,1,1316409534,1453335350,-61
GSM,262,3,196,47006,,7.22666,50.59696,35040,2100,0,1316422775,1453335087,-77
GSM,262,3,296,53300,,7.209638,50.612612,12265,1672,1,1316422775,1453335087,-83
GSM,262,3,296,61730,,7.209955,50.609028,13551,1478,1,1316422775,1453335087,-87
GSM,262,1,38701,1141,,6.959876,50.907128,87838,4171,1,1316436280,1453335002,-62
GSM,262,3,502,38992,,9.753078,52.38779,21333,833,1,1316496788,1453335094,-80
GSM,262,1,20997,12068,,8.30907,48.509768,70354,4556,1,1316498053,1453337441,-85
GSM,262,1,5182,55447,,13.042744,53.312068,97588,6890,1,1316499652,1453337960,-56
GSM,262,1,18729,42132,,6.2799,51.841817,25987,2273,1,1316506080,1453337705,-51
GSM,262,1,18729,42146,,6.300512,51.839854,329303,4358,1,1316509833,1453337576,-51
GSM,262,1,18729,42176,,6.270465,51.836734,136274,2156,1,1316509833,1453337316,-56
GSM,262,3,773,62583,,13.844767,51.051045,34773,37525,1,1316518269,1453336690,-89
GSM,262,3,345,25105,,8.173751,49.890664,49754,10712,1,1316589053,1453335087,-78
GSM,262,3,145,22175,,9.914627,51.626187,81329,4527,1,1316593976,1453336131,-76
GSM,262,3,196,1874,,7.262949,50.564272,121770,710,1,1316594079,1453334697,-78
GSM,262,7,50959,9978,,8.725926,48.464888,24263,773,1,1316604993,1453336789,-91
GSM,262,1,20998,8019,,8.766785,48.485846,25771,15910,1,1316604993,1453336130,-71
GSM,262,1,20998,3604,,8.748656,48.476148,25690,4696,1,1316604993,1453335611,-61
GSM,262,1,21053,35321,,8.768664,48.46436,35152,29742,1,1316604993,1453336130,-51
GSM,208,10,48510,32766,,4.823888,44.777682,16184,135,1,1316610756,1453335998,-104
GSM,262,3,688,28908,,8.403602,49.267397,33035,1599,1,1316619491,1453336136,-83
GSM,262,3,766,3186,,7.368853,51.585578,27951,347,1,1316668264,1453336526,-84
GSM,262,3,196,1884,,7.217256,50.597978,35313,1818,1,1316668653,1453334957,-83
GSM,262,3,812,39769,,8.243995,52.760218,159474,23826,1,1316711838,1453336789,-79
GSM,262,3,256,17396,,7.078261,51.19834,80300,11052,1,1316775377,1453336840,-86
GSM,262,3,256,61516,,7.078281,51.201215,14629,8930,1,1316776460,1453337051,-81
GSM,262,1,18511,21889,,12.213187,52.061504,143247,12563,1,1316788706,1453337571,-69
GSM,262,1,17738,12862,,8.349912,49.277427,34843,37358,1,1316791650,1453336005,-51
GSM,262,3,773,58373,,13.857031,51.059673,11414,2555,1,1317019301,1453336919,-95
GSM,262,2,566,13373,,9.775587,50.924815,26870,27144,1,1317020519,1453335350,-77
GSM,262,2,566,13371,,9.775476,50.924598,22826,18483,1,1317020654,1453335350,-95
GSM,262,7,41240,7839,,8.470399,49.484343,8534,4012,1,1317023518,1453337751,-86
GSM,262,7,41240,39557,,8.473337,49.486616,30159,1704,1,1317023518,1453337960,-94
GSM,262,1,35106,31352,,12.906801,51.839982,41606,13840,1,1317028442,1453337182,-70
GSM,262,1,18467,19116,,12.863754,51.826942,48653,3500,1,1317028442,1453337182,-71
GSM,262,1,18467,32706,,12.915257,51.88349,133219,13412,1,1317029768,1453337182,-83
GSM,262,1,17426,44626,,11.701736,50.022581,123654,2544,1,1317053196,1453335354,-67
GSM,262,1,17426,34764,,11.580341,49.882419,72154,9488,1,1317053196,1453335354,-51
GSM,262,1,17426,20868,,11.562413,49.937176,14983,721,1,1317053196,1453335354,-59
GSM,262,1,18511,16082,,11.959626,52.14848,71252,5150,1,1317112565,1453337051,-73
GSM,262,7,41240,59557,,8.471959,49.486419,5919,2431,1,1317117539,1453337960,-91
GSM,262,3,688,64538,,8.433308,49.296217,24706,1899,1,1317137233,1453336401,-85
GSM,262,2,861,35423,,12.103447,49.323166,30035,10267,1,1317194972,1453336001,-73
GSM,262,1,17216,14440,,11.735674,48.163623,77405,36442,1,1317197621,1453337960,-51
GSM,262,7,50962,29649,,8.794944,48.500192,26423,889,1,1317199431,1453337701,-86
GSM,262,2,861,4732,,12.64269,49.070331,57375,12669,1,1317217042,1453335715,-87
GSM,262,1,17504,17579,,12.134164,49.009868,85151,70029,1,1317219135,1453337960,-51
GSM,262,3,688,4908,,8.471005,49.295785,12012,61452,1,1317221670,1453337835,-79
GSM,262,3,10795,51415,,8.869557,49.985678,21279,89365,1,1317286193,1453337960,-77
GSM,262,3,506,26370,,6.683262,51.165202,85034,4551,1,1317290767,1453336323,-83
GSM,262,3,506,24226,,6.683766,51.165042,85074,1096,1,1317291043,1453336323,-79
GSM,262,3,506,26380,,6.683166,51.165157,85030,3754,1,1317293516,1453336323,-78
GSM,262,1,38701,6642,,6.948478,50.917492,33696,3434,1,1317293702,1453335002,-52
GSM,262,3,506,34290,,6.663234,51.172357,97768,2034,1,1317293806,1453336323,-86
GSM,262,3,182,18202,,7.231112,51.839431,76099,4036,1,1317297667,1453334697,-68
GSM,262,1,18713,43797,,6.672747,51.144813,85239,497,1,1317298117,1453336323,-82
GSM,262,1,18713,43424,,6.672613,51.161794,84491,446,1,1317298117,1453336323,-79
GSM,262,7,30613,21097,,6.689933,51.157268,89413,360,1,1317298117,1453336323,-79
GSM,262,1,18713,41535,,6.680968,51.161485,85043,147,1,1317298117,1453336323,-95
GSM,262,3,145,59765,,9.926772,51.665484,49479,1879,1,1317299497,1453336261,-97
GSM,262,1,6506,38049,,9.47132,50.74022,82311,21516,1,1317315348,1453335923,-87
GSM,262,3,182,48379,,7.483989,51.911474,93221,1860,1,1317318465,1453335872,-64
GSM,262,3,182,28522,,7.341534,51.782969,69034,2711,1,1317358202,1453334697,-84
GSM,262,3,182,48359,,7.471412,51.905197,93029,4346,1,1317361529,1453335678,-67
GSM,262,2,566,4782,,9.7769,50.9367,41667,3813,1,1317373710,1453335350,-93
GSM,262,3,32459,58209,,11.788852,48.357258,28657,4295,1,1317373981,1453334572,-64
GSM,262,1,17184,3062,,11.776145,48.358476,28241,4244,1,1317373981,1453337056,-54
GSM,262,1,22273,25996,,9.747888,52.394844,53040,360,1,1317378075,1453335094,-76
GSM,262,7,41240,39542,,8.452378,49.491101,71704,12457,1,1317385485,1453337960,-84
GSM,262,2,351,1565,,9.328642,54.7885,16756,1259,1,1317395475,1453336001,-103
GSM,262,1,17426,49442,,11.660352,49.949891,42697,427,1,1317397883,1453335354,-84
GSM,262,3,182,43112,,7.260054,51.856684,130305,2848,1,1317399003,1453334512,-78
GSM,262,3,145,37305,,9.83871,51.433504,103179,11130,1,1317423212,1453337393,-88
GSM,262,3,145,38625,,9.818286,51.418648,87646,18480,1,1317423479,1453337571,-93
GSM,262,3,182,18182,,7.275899,51.855663,26430,3344,1,1317703187,1453334697,-68
GSM,262,2,842,8132,,12.594376,48.814792,48712,8621,1,1317705174,1453337441,-88
GSM,262,3,182,48339,,7.502979,51.90947,94731,4699,1,1317706320,1453335872,-56
GSM,262,1,14082,52416,,12.937257,52.091795,67039,2366,1,1317712107,1453337051,-68
GSM,262,1,17743,30553,,8.478813,49.28536,11126,8771,1,1317720063,1453337705,-51
GSM,262,1,38701,25636,,6.939181,50.909662,13621,2580,1,1317723670,1453335002,-51
GSM,262,1,17502,21239,,12.184149,48.98513,73784,2338,1,1317732824,1453335747,-51
GSM,262,1,17216,30503,,11.733895,48.162817,17965,13761,1,1317740328,1453337960,-64
GSM,262,1,14660,6156,,9.62309,51.375362,13323,2227,1,1317752851,1453337312,-102
GSM,262,1,17504,28262,,12.130444,48.999822,8402,2693,1,1317765130,1453336794,-59
GSM,262,3,10795,14835,,8.868978,49.985249,23760,74091,1,1317765339,1453337960,-70
GSM,262,3,145,65025,,9.987548,51.740597,78705,5222,1,1317787623,1453336789,-102
GSM,262,1,17184,53283,,11.774694,48.351084,30311,4916,1,1317789237,1453337056,-52
GSM,262,1,17184,53277,,11.791788,48.354148,35004,12419,1,1317789237,1453337056,-51
GSM,262,1,17184,3067,,11.805361,48.347667,28530,2993,1,1317789237,1453337056,-60
GSM,262,3,32459,33299,,11.78739,48.352304,29600,8751,1,1317789237,1453337056,-53
GSM,262,1,17184,3058,,11.77214,48.354266,28259,4774,1,1317789237,1453337056,-60
GSM,262,7,51039,30111,,11.792212,48.348744,41037,1273,1,1317789237,1453334572,-60
GSM,262,1,17184,3052,,11.792247,48.35698,28776,2871,1,1317789237,1453337056,-63
GSM,262,7,51039,50111,,11.767189,48.352815,27352,1155,1,1317789237,1453337056,-53
GSM,262,7,51047,10246,,11.787522,48.348233,20346,591,1,1317789237,1453337056,-78
GSM,262,3,32459,58239,,11.794474,48.354206,28623,7555,1,1317789237,1453334572,-57
GSM,262,7,51047,30112,,11.779233,48.353645,27922,903,1,1317790558,1453337056,-57
GSM,262,3,32459,1450,,11.770729,48.352035,27642,3822,1,1317790558,1453337056,-71
GSM,262,3,32459,33329,,11.781989,48.354267,28094,2209,1,1317790558,1453337056,-59
GSM,262,1,14082,54395,,12.99794,52.113748,75461,2206,1,1317798456,1453337051,-88
GSM,262,3,688,48213,,8.466619,49.296887,13969,7352,1,1317810555,1453337576,-84
GSM,262,1,18713,43809,,6.649158,51.164601,27020,662,1,1317812567,1453336323,-53
GSM,228,1,909,1895,,8.890711,47.194198,26549,18714,1,1317817533,1453335505,-66
GSM,262,1,17738,29902,,8.465398,49.297602,39020,14018,1,1317833886,1453337965,-51
GSM,262,1,17738,7093,,8.414405,49.301658,10357,5636,1,1317833886,1453337965,-56
GSM,262,1,17738,25704,,8.425845,49.304832,45036,31557,1,1317833886,1453336794,-51
GSM,262,3,688,41358,,8.470824,49.295705,33676,69566,1,1317833886,1453337965,-76
GSM,262,3,766,32200,,7.362953,51.56112,28479,417,1,1317841047,1453336526,-93
GSM,262,3,32459,33339,,11.780339,48.355738,28160,2943,1,1317887592,1453337056,-67
GSM,262,3,32459,22400,,11.768896,48.356173,29090,5901,1,1317887592,1453337056,-53
GSM,262,3,256,14166,,7.080937,51.184425,46132,4499,1,1317887671,1453336293,-89
GSM,262,3,688,24088,,8.472551,49.305387,12990,2137,1,1317887688,1453337576,-88
GSM,262,3,32459,38950,,11.785855,48.352201,28070,5797,1,1317903359,1453337056,-57
GSM,262,7,51047,10112,,11.781105,48.354628,28090,1054,1,1317960303,1453334572,-61
GSM,262,3,182,48399,,7.503778,51.910112,84728,3834,1,1317961237,1453335872,-56
GSM,262,3,182,33409,,7.301473,51.871032,24464,1116,1,1317962981,1453334697,-78
GSM,262,1,17184,61382,,11.811827,48.35324,30376,6055,1,1317963516,1453334572,-51
GSM,262,3,32459,33319,,11.789806,48.354671,28463,3960,1,1317965528,1453334572,-65
GSM,262,1,17184,3087,,11.778598,48.354582,27982,1737,1,1317965528,1453334572,-56
