radio,net,cell,lon,lat,range,samples,distance,grado
UMTS,10,12116839,12.565725,41.851901,105,16,6914.39050365,157
UMTS,10,10071756,12.562977,41.965111,2901,214,9850.91607506,321
UMTS,10,12116842,12.56418,41.850925,53,16,6892.56882464,153
UMTS,10,10071753,12.547247,41.97062,1238,219,9834.77926861,149
UMTS,10,10062147,12.546942,41.973641,1694,319,10132.3940636,161
UMTS,10,10086035,12.548281,41.957809,612,104,8595.48732336,122
UMTS,10,12116675,12.587271,41.808185,1745,579,11523.6778098,221
UMTS,10,10414596,12.472329,41.897563,78,7,1697.81455785,144
UMTS,10,12118148,12.590919,41.819293,1284,36,10755.8017077,236
UMTS,10,12118153,12.585559,41.821103,48,8,10338.876634,129
UMTS,10,12066480,12.585131,41.825551,1158,211,9954.9588029,270
UMTS,10,10085339,12.603072,41.867798,432,8,8590.903672,158
UMTS,10,12065873,12.580162,41.822369,1405,101,9968.31714959,283
UMTS,10,12065871,12.589486,41.837603,2974,315,9284.24593544,664
UMTS,10,12067455,12.466162,41.829856,677,59,6984.34753471,216
UMTS,10,12066028,12.571704,41.813869,262,55,10330.8097149,151
UMTS,10,12116648,12.584473,41.829434,1655,139,9613.13430798,366
UMTS,10,12118402,12.500277,41.795593,2435,282,10536.286359,282
UMTS,10,12116507,12.454052,41.825493,558,97,7734.78099898,184
UMTS,10,12067542,12.5437,41.799386,1460,429,10793.3272611,168
UMTS,10,12085908,12.470252,41.83746,73,11,6087.81773755,136
UMTS,10,12066615,12.455294,41.821893,250,37,8076.6707334,147
UMTS,10,12066173,12.571371,41.855068,107,16,7048.35756558,167
UMTS,10,12118399,12.494952,41.79578,1064,330,10500.7796913,166
UMTS,10,12092051,12.481114,41.799924,1836,383,10072.5040942,273
UMTS,10,12067542,12.514743,41.795713,2722,865,10637.2181433,286
UMTS,10,12064357,12.466553,41.806976,1949,158,9449.33381536,386
UMTS,10,12116306,12.453265,41.811132,340,44,9257.09585669,138
UMTS,10,12091542,12.497495,41.796434,2650,262,10433.2749344,311
UMTS,10,12067539,12.531541,41.796548,2037,109,10812.3239604,221
UMTS,10,12119705,12.577856,41.809178,2042,182,11019.8666824,258
UMTS,10,12119708,12.571633,41.812743,1635,123,10430.9322274,244
UMTS,10,12092048,12.483802,41.798782,1394,236,10184.7585448,221
UMTS,10,12091540,12.467913,41.804552,62,9,9694.14000136,118
UMTS,10,12119705,12.5497,41.801358,1291,786,10756.7238462,156
UMTS,10,12067543,12.517225,41.794689,1332,64,10779.7489997,173
UMTS,10,12119715,12.575151,41.810342,511,106,10798.8312415,148
UMTS,10,12118152,12.581677,41.810793,82,13,11041.474185,99
UMTS,10,12083383,12.448534,41.805307,431,70,9983.13980373,160
UMTS,10,12116510,12.446455,41.822979,27,5,8212.76345301,107
UMTS,10,12064361,12.45719,41.807922,1183,113,9512.86555695,257
UMTS,10,12116310,12.455747,41.824349,401,64,7808.62779118,167
UMTS,10,12118399,12.485234,41.797128,1186,249,10362.4343708,196
UMTS,10,12116313,12.449337,41.823739,42,7,8048.75424092,120
UMTS,10,12116309,12.45079,41.818785,596,18,8517.72728797,180
UMTS,10,12118398,12.456043,41.807764,1907,289,9553.40767174,388
UMTS,10,12067540,12.506124,41.794773,1034,202,10660.2216607,161
UMTS,10,12116507,12.444774,41.821702,155,25,8393.90010025,115
UMTS,10,12097708,12.452667,41.800266,296,11,10424.1215368,132
UMTS,10,12116513,12.447832,41.823934,122,20,8073.89305507,120
UMTS,10,12118149,12.582173,41.816638,3035,308,10552.3156022,447
UMTS,10,10086566,12.615611,41.907258,1012,155,9352.17042097,193
UMTS,10,10086565,12.626681,41.918258,3351,398,10457.8435986,372
UMTS,10,12066483,12.589607,41.820705,22,5,10574.5777994,116
UMTS,10,10086117,12.615282,41.894475,194,39,9144.0261173,143
UMTS,10,10062146,12.582709,41.952522,4476,393,9653.92132037,575
UMTS,10,10086203,12.607754,41.876297,2734,182,8708.73261778,529
UMTS,10,10034222,12.610253,41.880675,526,78,8820.31509367,156
UMTS,10,12117881,12.594831,41.847124,1998,326,8990.28105822,464
UMTS,10,12116971,12.599329,41.859408,556,78,8649.61482009,202
UMTS,10,10084346,12.54233,41.974536,797,145,10092.5019641,117
UMTS,10,10086115,12.615495,41.901029,872,127,9227.24625317,171
UMTS,10,10086876,12.591207,41.946214,978,199,9635.033129,165
UMTS,10,12097183,12.58882,41.836851,1490,224,9298.9794245,373
GSM,10,23649,12.591715,41.945285,158,20,9597.4741741,108
UMTS,10,10086876,12.608487,41.897402,4636,525,8664.47159617,906
UMTS,10,12118147,12.589344,41.835633,3240,278,9415.6113526,699
UMTS,10,10086032,12.549084,41.95893,606,59,8733.50592678,122
GSM,10,64412,12.588706,41.949076,567,42,9706.19483729,132
UMTS,10,10086200,12.611419,41.882787,329,37,8881.66468549,143
UMTS,10,12118159,12.591476,41.816998,1288,191,10971.8498679,216
UMTS,10,10086871,12.596827,41.93878,675,70,9461.06116054,145
UMTS,10,12065870,12.585697,41.831832,3469,377,9493.82986777,715
UMTS,10,10086205,12.615186,41.897887,1394,120,9164.92135435,213
UMTS,10,10085343,12.604701,41.87075,951,252,8618.86773198,211
UMTS,10,12116972,12.592774,41.842878,1425,115,9125.00156088,384
UMTS,10,10088395,12.573503,41.953494,282,41,9273.02236681,107
UMTS,10,10085294,12.609633,41.922612,840,35,9431.74294362,197
UMTS,10,10059343,12.602705,41.931364,273,42,9393.40767971,131
UMTS,10,10086566,12.615435,41.903895,789,76,9270.20276281,167
UMTS,10,10084252,12.600453,41.934179,130,16,9406.94167104,120
UMTS,10,10062140,12.581598,41.956216,343,57,9897.81071691,107
UMTS,10,10086201,12.613578,41.887131,263,47,9010.65436493,142
UMTS,10,10086199,12.612708,41.885486,97,14,8954.7343924,132
UMTS,10,10085347,12.598545,41.857391,335,36,8687.78839391,181
UMTS,10,10085296,12.612592,41.91762,1528,123,9440.93073736,259
UMTS,10,10071116,12.554216,41.946332,56,8,7756.47920752,98
UMTS,10,10085339,12.601612,41.865466,620,61,8566.67758392,192
UMTS,10,10086111,12.614894,41.891871,331,33,9104.40998748,151
UMTS,10,10087189,12.577112,41.955719,98,14,9635.62603603,98
UMTS,10,10086200,12.6102,41.881014,525,95,8811.99779682,155
UMTS,10,10085290,12.615584,41.912591,388,56,9489.00994148,156
UMTS,10,12116653,12.57115,41.814683,682,103,10233.0310306,182
UMTS,10,10086565,12.61551,41.907503,541,42,9350.42576987,158
UMTS,10,10086109,12.615147,41.896247,142,15,9146.61318568,135
UMTS,10,10034225,12.606578,41.874571,452,54,8659.08536268,160
UMTS,10,12097180,12.592404,41.841978,1155,75,9160.73487614,333
UMTS,10,12117878,12.586817,41.834058,1372,145,9388.4027237,344
UMTS,10,12091542,12.479617,41.801412,316,42,9917.52540238,148
UMTS,10,12116629,12.541454,41.798833,622,86,10793.4742415,125
UMTS,10,12067536,12.520024,41.795459,2057,226,10733.199373,233
UMTS,10,12118400,12.484971,41.787572,500,70,11424.9801986,107
UMTS,10,12090703,12.495925,41.786576,450,49,11525.7895532,96
UMTS,10,12118396,12.488293,41.796139,1051,95,10463.3390298,175
UMTS,10,12115878,12.482006,41.803588,101,28,9660.95185003,124
UMTS,10,12116308,12.455795,41.817619,488,105,8513.2567796,167
UMTS,10,12100282,12.483785,41.806385,290,46,9340.97624454,136
UMTS,10,12117023,12.515757,41.792152,1576,294,11040.1841041,178
UMTS,10,12091536,12.495448,41.797008,2884,424,10364.9735571,342
UMTS,10,12090701,12.505701,41.787778,522,69,11432.1272845,107
UMTS,10,12116312,12.448931,41.816637,392,50,8790.45479841,143
UMTS,10,12096865,12.446947,41.816097,60,9,8901.02488901,113
UMTS,10,12117020,12.511662,41.791144,721,70,11107.6110686,136
UMTS,10,12115881,12.482623,41.804315,25,7,9576.79495023,118
UMTS,10,12118392,12.478452,41.807652,532,74,9236.10325351,157
UMTS,10,12118387,12.452724,41.811077,893,48,9275.54868137,216
UMTS,10,12091541,12.484279,41.80897,13,3,9051.64817871,112
UMTS,10,12118401,12.461742,41.801052,1322,236,10169.1363097,244
UMTS,10,12066593,12.536279,41.797424,2396,60,10819.2377584,243
UMTS,10,12116306,12.452395,41.819395,26,3,8411.81723921,114
UMTS,10,12118402,12.480581,41.799419,1731,388,10131.8085757,261
UMTS,10,12116632,12.554624,41.802396,508,47,10802.0389204,112
UMTS,10,12115877,12.480545,41.800657,313,54,9994.86260014,147
UMTS,10,12066592,12.55,41.800927,1056,361,10809.5511688,144
UMTS,10,10085342,12.611682,41.885758,2000,167,8876.96944838,310
UMTS,10,12092051,12.490702,41.798483,1039,152,10199.0505283,179
UMTS,10,10034036,12.639928,41.922843,1305,118,11551.3929558,127
UMTS,10,12116308,12.472419,41.809903,1905,166,9049.5814142,367
UMTS,10,12099523,12.49424,41.801076,231,29,9910.93699302,124
UMTS,10,10086562,12.617948,41.921573,894,100,9964.08745754,184
UMTS,10,12099522,12.498113,41.801018,77,10,9925.65261348,110
UMTS,10,12091538,12.484183,41.807425,191,27,9223.58851561,130
UMTS,10,12100279,12.484466,41.807959,43,9,9162.9609004,118
UMTS,10,12115878,12.483709,41.805832,6,2,9402.72518867,119
UMTS,10,12117882,12.584313,41.823473,1396,130,10081.7980744,286
UMTS,10,12118501,12.594931,41.847003,1447,132,9003.72744015,388
UMTS,10,10088406,12.487074,41.986202,889,78,10688.091181,79
UMTS,10,10086212,12.433417,41.980138,535,19,10922.7461832,34
UMTS,10,12516091,12.392882,41.961994,314,32,10882.9738878,29
UMTS,10,12479095,12.380391,41.848087,396,45,9537.7093589,72
UMTS,10,10065375,12.471146,41.985348,579,37,10702.450796,56
UMTS,10,10065377,12.462039,41.982641,234,16,10528.4687027,41
UMTS,10,12509105,12.382414,41.946483,144,9,10292.5561235,28
UMTS,10,10067892,12.419384,41.973379,244,14,10725.9567307,29
UMTS,10,12511554,12.386888,41.829911,426,33,10304.2156992,80
UMTS,10,12485824,12.378855,41.876808,491,29,8556.46651439,68
UMTS,10,12479094,12.377111,41.855946,485,31,9362.99313455,70
UMTS,10,10067282,12.514856,41.988371,64,5,11049.8008242,78
UMTS,10,12511556,12.383362,41.840656,776,85,9785.83754881,86
UMTS,10,10084066,12.51693,41.987399,824,88,10967.5964364,114
UMTS,10,12510884,12.381661,41.892591,1302,78,8223.64401075,107
UMTS,10,12509104,12.383096,41.95189,427,25,10630.7749662,40
UMTS,10,12485826,12.374625,41.866485,715,45,9128.08534849,78
UMTS,10,12516092,12.386184,41.957521,500,42,10878.3473862,38
UMTS,10,12118505,12.446576,41.808129,241,31,9736.6369621,137
UMTS,10,10067285,12.526041,41.987491,479,61,11110.5923964,94
UMTS,10,12511446,12.380998,41.934741,304,18,9643.49756024,32
UMTS,10,10084059,12.509846,41.990256,395,25,11207.7438637,87
UMTS,10,12488405,12.384471,41.906998,288,17,8227.33231881,63
UMTS,10,10065376,12.448471,41.981828,823,39,10703.0687351,42
UMTS,10,12509101,12.396238,41.963598,1641,26,10848.8880209,82
UMTS,10,12510975,12.413602,41.971368,169,10,10761.0219449,30
UMTS,10,12510805,12.387809,41.820929,666,58,10931.2191267,95
UMTS,10,12457774,12.405202,41.969493,206,17,10943.9975817,32
UMTS,10,12510809,12.377056,41.817294,617,43,11785.4026975,76
UMTS,10,12511445,12.382785,41.921254,1281,73,8841.86819672,79
UMTS,10,12118506,12.448056,41.807118,135,9,9804.74912817,127
UMTS,10,12118511,12.445226,41.809584,138,17,9621.08834157,124
UMTS,10,12115880,12.482251,41.800587,1378,63,9992.34658798,233
UMTS,10,12116312,12.460344,41.809035,2037,224,9331.61909975,428
GSM,10,24229,12.457323,41.806738,33,6,9636.90716746,125
GSM,10,23969,12.585426,41.841941,81,13,8748.46716218,159
UMTS,10,12066171,12.572302,41.850788,136,23,7378.11165525,174
UMTS,10,12079472,12.541318,41.867011,264,38,4457.19753428,136
GSM,10,29391,12.537735,41.869437,56,10,4084.74428347,127
UMTS,10,12118503,12.586385,41.841218,14,3,8853.99572488,159
UMTS,10,12096916,12.552266,41.862419,169,27,5415.8518258,153
UMTS,10,12066169,12.564059,41.856012,489,67,6541.76909727,205
UMTS,10,12116046,12.545479,41.864505,249,36,4870.58856585,144
UMTS,10,12117809,12.561792,41.857327,251,3,6319.90043377,179
UMTS,10,12118497,12.582676,41.843797,282,40,8460.80808232,187
UMTS,10,12066172,12.569856,41.852508,166,27,7118.63722505,174
UMTS,10,12117328,12.543546,41.852684,2295,305,5642.99002713,443
GSM,10,29398,12.537002,41.869877,16,4,4012.21450878,123
UMTS,10,12117331,12.539021,41.868634,16,4,4214.00815761,124
UMTS,10,12117810,12.557459,41.859694,207,30,5905.37498616,175
UMTS,10,12096919,12.554726,41.861182,68,11,5644.30741394,151
UMTS,10,12083376,12.45645,41.804775,563,8,9864.61167053,178
UMTS,10,12064355,12.458268,41.806803,32,7,9611.26589324,126
UMTS,10,12118390,12.454675,41.80839,264,38,9515.94176985,141
UMTS,10,12115877,12.47385,41.803069,453,61,9784.82540072,152
UMTS,10,12083379,12.448835,41.803038,1013,55,10214.9928519,245
UMTS,10,12097506,12.457769,41.806706,6,2,9631.46880225,125
UMTS,10,12118150,12.591169,41.813981,399,59,11207.9685882,115
UMTS,10,12116930,12.59,41.836046,2524,380,9423.51240375,552
UMTS,10,12091543,12.454461,41.811209,1454,234,9221.52878022,317
UMTS,10,12512013,12.488282,41.869693,231,45,2297.667915,176
UMTS,10,12116713,12.522178,41.854678,2588,362,4527.31185036,454
UMTS,10,12064442,12.55539,41.831041,413,50,8072.4262382,158
UMTS,10,12512018,12.492842,41.867159,196,31,2560.04219802,177
UMTS,10,12509149,12.496553,41.870015,338,15,2263.90895245,182
UMTS,10,12116623,12.548919,41.837,669,70,7254.07273382,165
UMTS,10,12460918,12.491739,41.870388,415,37,2201.05042874,203
UMTS,10,12117719,12.559801,41.82634,208,30,8688.2130789,132
UMTS,10,12119943,12.420499,41.806929,974,171,10683.6521832,138
UMTS,10,12119936,12.4347,41.804182,631,118,10476.970154,154
UMTS,10,12115697,12.439039,41.80262,340,23,10510.463811,120
UMTS,10,12496219,12.410048,41.80882,30,3,10916.0593244,79
UMTS,10,12117383,12.437301,41.815588,425,84,9246.55347373,130
UMTS,10,12496229,12.393957,41.875789,27,5,7477.99821112,49
UMTS,10,12116305,12.455017,41.823562,1360,269,7909.55863349,309
UMTS,10,12117023,12.510246,41.791045,1488,147,11105.4665211,175
UMTS,10,12083383,12.435092,41.803594,938,105,10524.92675,182
UMTS,10,12510088,12.429332,41.814422,424,46,9635.71583814,126
UMTS,10,12510807,12.387402,41.827368,279,28,10461.828932,75
UMTS,10,12496213,12.3913,41.822287,2017,388,10641.2750909,170
UMTS,10,12083382,12.449884,41.801429,280,43,10360.9992518,127
UMTS,10,12119943,12.413945,41.808428,975,41,10793.6610658,120
UMTS,10,12511557,12.385521,41.8336,412,42,10121.6474413,76
UMTS,10,12510808,12.399381,41.813862,1945,155,10937.269067,179
UMTS,10,10387185,12.482071,41.885371,145,22,930.49423593,148
UMTS,10,12118395,12.453884,41.802264,739,61,10185.480623,196
UMTS,10,12064359,12.462462,41.81705,11,3,8429.86157699,127
UMTS,10,12097705,12.45326,41.799804,385,17,10461.1443138,143
UMTS,10,12117739,12.465926,41.786234,1355,185,11725.5511826,138
UMTS,10,12117735,12.452221,41.793948,237,6,11108.8030897,107
UMTS,10,12116070,12.472893,41.853307,148,20,4346.98548097,162
UMTS,10,12064358,12.463356,41.818764,5,2,8228.50372853,127
UMTS,10,12066555,12.471644,41.834861,35,5,6340.87742485,140
UMTS,10,12101120,12.475542,41.843202,354,6,5371.00300369,177
UMTS,10,12115965,12.476204,41.843472,7,2,5330.54581267,135
UMTS,10,12116409,12.471969,41.855474,213,23,4144.93812499,158
UMTS,10,12066556,12.470315,41.832398,15,3,6630.61763698,135
UMTS,10,12097578,12.463942,41.819871,9,2,8098.30166824,123
UMTS,10,12091540,12.478767,41.805068,655,19,9519.27062859,178
UMTS,10,12091535,12.483882,41.80681,359,65,9293.3265159,140
UMTS,10,12099517,12.4949,41.801039,210,29,9915.87250993,121
UMTS,10,12116651,12.579346,41.820674,272,26,10072.6976813,165
UMTS,10,12099516,12.510807,41.802545,1704,256,9842.48342899,220
UMTS,10,12115712,12.534841,41.802691,694,99,10228.8163046,135
UMTS,10,12115705,12.52828,41.809705,21,5,9339.26718596,89
UMTS,10,10021020,12.61318,41.847491,399,29,10149.9391593,158
UMTS,10,12118699,12.607564,41.849518,142,18,9676.14577652,159
UMTS,10,12118703,12.601358,41.85176,182,28,9152.45637878,177
UMTS,10,12116680,12.577099,41.809124,278,69,10992.5330895,112
UMTS,10,12119937,12.405369,41.809943,209,30,11012.591819,81
UMTS,10,12119940,12.417912,41.807815,622,81,10696.2238333,104
UMTS,10,12510083,12.402349,41.810647,40,7,11082.8301954,73
UMTS,10,12115700,12.434154,41.803476,282,45,10565.1829681,111
UMTS,10,12511557,12.384163,41.840226,190,21,9763.85296114,67
UMTS,10,12510802,12.407949,41.809406,14,3,10950.4303097,73
UMTS,10,12511559,12.383119,41.849215,894,89,9299.76897896,87
UMTS,10,12119939,12.428748,41.805017,319,60,10581.6768739,105
UMTS,10,12083380,12.440552,41.802552,255,42,10475.7758347,114
UMTS,10,12099516,12.493658,41.796089,69,7,10465.0730262,110
UMTS,10,12118500,12.588956,41.845262,631,128,8740.85470745,245
UMTS,10,12116973,12.594303,41.856962,776,91,8423.7568148,243
UMTS,10,10084340,12.548373,41.963447,225,37,9152.57181799,92
UMTS,10,10086037,12.547263,41.961431,11,3,8915.37141608,83
UMTS,10,10071750,12.54913,41.965756,60,12,9407.14188581,86
UMTS,10,10085291,12.609835,41.922342,72,14,9434.15800912,133
UMTS,10,10086563,12.615321,41.90245,270,41,9236.5992762,134
UMTS,10,10085293,12.613774,41.91731,269,44,9513.0399884,146
UMTS,10,12116650,12.569208,41.817213,852,101,9919.92569328,208
UMTS,10,10059346,12.60532,41.928059,502,75,9392.6831887,145
UMTS,10,10086870,12.599306,41.935655,470,77,9421.49089627,140
UMTS,10,10085345,12.60264,41.867327,859,157,8575.5491792,214
UMTS,10,10062141,12.563212,41.966197,220,23,9962.58219257,81
UMTS,10,10086560,12.615069,41.895108,645,62,9132.24578864,167
UMTS,10,10086559,12.615463,41.906906,226,31,9333.49030256,133
UMTS,10,10085297,12.608877,41.923548,89,17,9420.48516775,137
UMTS,10,10062141,12.552926,41.971103,2130,195,10065.3415088,198
UMTS,10,12118146,12.587761,41.817044,1464,211,10785.0410656,256
UMTS,10,10071755,12.545252,41.966006,1339,225,9306.58045749,165
UMTS,10,10086035,12.548375,41.959514,570,32,8765.29385306,119
UMTS,10,10087162,12.535683,41.942472,336,54,6649.36587859,107
UMTS,10,10065394,12.526032,41.929842,477,57,5073.15464562,121
UMTS,10,10396352,12.515362,41.892893,406,64,1737.02177448,184
UMTS,10,10413400,12.503578,41.886143,70,13,947.917391551,151
UMTS,10,10408643,12.496643,41.880477,8,3,1124.98261068,151
UMTS,10,10086036,12.538952,41.94641,141,22,7150.28150159,85
UMTS,10,10069524,12.526892,41.94506,162,30,6623.03377919,74
UMTS,10,10086033,12.542216,41.951012,454,67,7715.72748575,103
UMTS,10,10085492,12.523753,41.93589,601,107,5595.26875358,126
UMTS,10,10414697,12.522908,41.897708,539,82,2420.71678049,172
UMTS,10,12509144,12.497225,41.864185,9,3,2913.2976207,148
UMTS,10,10393029,12.533439,41.905852,252,24,3516.32306538,121
UMTS,10,10413406,12.5008,41.884142,554,73,919.524938609,226
UMTS,10,10087164,12.529404,41.943258,355,59,6515.42997488,99
UMTS,10,10408646,12.496586,41.880369,10,4,1135.31791653,151
UMTS,10,10413246,12.506843,41.887815,162,29,1109.18169535,169
UMTS,10,10085495,12.52845,41.940792,51,8,6237.08330868,83
UMTS,10,10069527,12.529018,41.942624,165,27,6439.39288337,87
UMTS,10,10413242,12.508496,41.889248,86,13,1204.90473224,148
UMTS,10,10087165,12.537931,41.944905,35,7,6967.07903205,81
UMTS,10,10397249,12.489248,41.898164,5,2,917.830962604,121
UMTS,10,12067445,12.467293,41.830276,248,41,6916.46293751,159
UMTS,10,10413401,12.502659,41.890043,5,2,767.157799053,139
UMTS,10,12067451,12.469347,41.831129,0,2,6785.20167146,136
UMTS,10,12092631,12.497533,41.863213,96,16,3023.43113729,161
UMTS,10,10413571,12.500571,41.893553,61,4,718.225104839,145
UMTS,10,10397250,12.487782,41.897138,2,2,845.1600793,127
UMTS,10,12101123,12.473999,41.839279,1040,140,5822.00888695,274
UMTS,10,12118151,12.58946,41.819634,591,82,10654.4941843,162
UMTS,10,12509143,12.497847,41.862197,7,2,3138.50084384,154
UMTS,10,10086114,12.615389,41.898306,441,70,9184.44251514,150
UMTS,10,10085294,12.608367,41.9245,164,25,9428.12916442,139
UMTS,10,12090748,12.496233,41.829964,179,46,6703.08090768,119
UMTS,10,10084340,12.548044,41.966141,284,40,9409.64177312,90
UMTS,10,10085293,12.615187,41.911324,889,65,9424.28845543,197
UMTS,10,10086563,12.615095,41.895969,832,54,9140.50423973,178
UMTS,10,10086204,12.612217,41.884587,437,29,8924.65898668,155
UMTS,10,12066590,12.536256,41.801813,214,32,10354.3188234,107
UMTS,10,10071750,12.544591,41.96948,248,36,9638.30935313,88
UMTS,10,12120041,12.506517,41.827001,1035,149,7104.83403666,176
UMTS,10,12115712,12.526229,41.812658,1676,87,8981.19658449,200
UMTS,10,12067540,12.504977,41.794592,328,43,10672.4419985,119
UMTS,10,12115700,12.441154,41.800262,1168,37,10697.1721256,237
UMTS,10,12091537,12.473732,41.803276,16,3,9763.2636149,116
UMTS,10,9536155,12.435273,41.795253,6,2,11374.7931109,75
UMTS,10,12117878,12.590413,41.837739,38,7,9328.33806106,170
UMTS,10,12118501,12.591579,41.839801,194,30,9255.55398061,180
UMTS,10,12099519,12.498895,41.795294,244,41,10564.2672459,120
UMTS,10,12097183,12.594782,41.846038,661,65,9052.06723133,232
UMTS,10,12116972,12.59896,41.858119,706,54,8682.25171889,223
UMTS,10,10086206,12.613071,41.885797,35,4,8979.73196317,128
UMTS,10,10065103,12.584852,41.911005,723,3,7252.66979499,180
UMTS,10,12117741,12.450072,41.792835,89,9,11271.4230465,86
