,level_0,index,radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,distanze
3952,127431,5341920,UMTS,222,1,61503,99162769,,12.445674,41.929475,28,4,1,1406384773,1406384951,,5834.4609997539455
3953,127483,5345345,UMTS,222,1,61509,98897675,,12.472558,41.890496999999996,863,8,1,1406441860,1441913498,-110.0,1641.4124194238884
3954,127493,5345754,UMTS,222,88,30074,25308134,,12.525122,41.813486,384,2,1,1406450227,1406450287,,8942.342047992945
3955,127496,5345758,UMTS,222,88,30090,26028586,,12.517838000000001,41.825194,354,4,1,1406450346,1408664802,,7521.604931846153
3956,127499,5345797,UMTS,222,88,30090,26026702,,12.497041000000001,41.866029,436,3,1,1406450902,1408238699,,2710.0466632303323
3957,127503,5345811,UMTS,222,88,31111,25992471,,12.508066,41.877523,215,2,1,1406451152,1413894849,,1918.2966665744077
3958,127575,5348769,UMTS,222,88,31091,25766291,,12.521378,41.914307,322,4,1,1406485210,1408237945,,3604.8418682425927
3959,127576,5348774,UMTS,222,88,31091,25764491,,12.520258,41.913486,3,2,1,1406485394,1406485455,,3474.9142196674957
3960,127581,5349017,UMTS,222,88,30090,26026413,,12.482608,41.845165,74,7,1,1406490461,1427489629,,5063.824630056611
3961,127735,5352092,UMTS,222,88,30090,26034386,,12.479755,41.864218,542,21,1,1406553207,1428781375,-109.0,3066.038259043409
3962,127754,5353183,UMTS,222,88,30090,26031867,,12.482532,41.869215999999994,515,3,1,1406560208,1420312578,-102.0,2465.7335774017047
3963,127831,5354589,UMTS,222,88,31120,26157646,,12.485818,41.929536999999996,14,17,1,1406577369,1407525626,,4405.485649993663
3964,127834,5354848,UMTS,222,88,31120,26188025,,12.472551,41.938026,734,48,1,1406582787,1440003322,,5562.665107754093
3965,127837,5354857,UMTS,222,88,31120,26189435,,12.483095,41.929475,168,9,1,1406582907,1406583047,,4432.080141686636
3966,127838,5354864,UMTS,222,88,31120,26189436,,12.482494,41.926894,53,3,1,1406583077,1406583097,,4159.516007189749
3967,127839,5354871,UMTS,222,88,31120,26189446,,12.487895,41.922247999999996,356,6,1,1406583137,1406583218,,3581.5796841795895
3968,127840,5354882,UMTS,222,88,31120,26188214,,12.476229,41.919111,113,3,1,1406583267,1406583287,,3480.80780506569
3969,127844,5354894,UMTS,222,88,31091,25800013,,12.472456,41.920068,158,4,1,1406583337,1407547552,,3707.4427776396096
3970,127849,5354906,UMTS,222,88,31091,25764151,,12.472609,41.909571,231,6,1,1406583577,1426243064,,2705.624804543382
3971,127850,5354907,UMTS,222,88,31091,25764186,,12.474397999999999,41.906379,346,22,1,1406583578,1426250253,,2335.508249339211
3972,127852,5354917,UMTS,222,88,31091,25795754,,12.466625,41.90105,776,31,1,1406583637,1433107172,,2451.5846467342403
3973,127853,5354918,UMTS,222,88,31091,25795755,,12.464913000000001,41.903383000000005,323,6,1,1406583667,1409180295,,2707.338007062999
3974,127854,5354924,UMTS,222,88,31091,25795769,,12.464288999999999,41.900364,911,24,1,1406583727,1432222342,,2587.795365494944
3975,127855,5354932,UMTS,222,88,31091,25795770,,12.457046,41.90163,205,6,1,1406583857,1432982534,,3192.7140032252073
3976,127860,5354943,UMTS,222,88,31091,25803381,,12.455262,41.898498,451,3,1,1406583908,1406591268,,3212.2345431495496
3977,127862,5354954,UMTS,222,88,31091,25795764,,12.451928,41.897951,548,64,1,1406583957,1419444420,,3462.473509096424
3978,127863,5354962,UMTS,222,88,31091,25757693,,12.453303,41.900299,383,4,1,1406584229,1433107282,,3428.5241973187663
3979,127864,5354965,UMTS,222,88,31091,25764173,,12.451225,41.897246,1,3,1,1406584258,1406584880,,3500.616573495314
3980,127871,5355055,UMTS,222,88,31091,25795762,,12.457675,41.897419,1809,32,1,1406585130,1426243531,,2986.532359999053
3981,127872,5355067,UMTS,222,88,31091,25764171,,12.453797,41.895187,101,12,1,1406585240,1406591348,,3246.0600768621252
3982,127884,5355466,GSM,222,88,30124,8523,,12.453408999999999,41.895097,38,2,1,1406591409,1406591409,,3276.105957163163
3983,127886,5355489,UMTS,222,88,31091,25795763,,12.451639,41.895693,269,9,1,1406591858,1406592608,,3432.21435086273
3984,127888,5355532,UMTS,222,88,30092,25729528,,12.445861,41.895596999999995,72,2,1,1406592628,1433107352,,3903.297394637174
3985,127889,5355534,UMTS,222,88,30092,25698820,,12.435353,41.895803,1431,15,1,1406592669,1428749197,,4769.740863095287
3986,127890,5355542,UMTS,222,88,30092,25698816,,12.423464,41.894381,5025,10,1,1406592799,1433082757,,5734.375465120552
3987,127892,5355585,UMTS,222,88,30092,25709200,,12.386028,41.902936,445,3,1,1406593358,1420884284,,8934.710829397
3988,127893,5355591,UMTS,222,88,30092,25708791,,12.380671000000001,41.926869,170,3,1,1406593500,1422665272,,10121.31586805083
3989,127894,5355597,UMTS,222,88,31114,25257578,,12.380345,41.931553,355,9,1,1406593539,1422665362,,10365.728626877948
3990,127895,5355636,UMTS,222,88,31114,25257577,,12.383022,41.935025,998,7,1,1406593660,1422727007,,10346.967988362541
3991,127916,5357261,UMTS,222,99,50063,18063346,,12.484428,41.880919,38,2,1,1406628863,1406629107,,1219.3187754697792
3992,127973,5360516,UMTS,222,99,50063,18063495,,12.497733,41.838946,10733,10,1,1406653945,1406654377,,5707.466146401911
3993,128062,5364916,UMTS,222,88,30090,26057022,,12.469285000000001,41.866496000000005,2739,21,1,1406720338,1428781132,,3252.0145351638434
3994,128078,5365787,UMTS,222,88,31111,25963605,,12.625311,41.874959000000004,364,3,1,1406733131,1425369864,,11166.331328862838
3995,128081,5365892,GSM,222,1,61510,2751,,12.559928999999999,41.864603,3678,9,1,1406736790,1427363734,,6289.084099777786
3996,128086,5365957,UMTS,222,1,61510,98982269,,12.591602,41.845561,3652,18,1,1406737568,1437343353,-101.0,9616.548584264892
3997,128094,5366128,UMTS,222,88,31111,25963607,,12.620128,41.860716,6126,21,1,1406739144,1426269384,,11101.769865199929
3998,128108,5366962,UMTS,222,88,31091,25786043,,12.516259,41.898392,50,4,1,1406750832,1406751012,,2185.5213690869614
3999,128109,5367013,UMTS,222,88,31091,25764202,,12.516691,41.897721999999995,241,6,1,1406751475,1408238365,,2188.5790427478705
4000,128119,5367636,UMTS,222,88,31091,25794941,,12.477210000000001,41.890342,153,23,1,1406759185,1409176158,,1255.07697300492
4001,128120,5367643,UMTS,222,88,31091,25764154,,12.478827,41.889691,303,32,1,1406759289,1430843717,,1122.020611147822
4002,128121,5367784,UMTS,222,88,31091,25794940,,12.473796,41.892009,772,16,1,1406760689,1433106562,,1551.7129937554741
4003,128123,5367813,UMTS,222,88,31091,25764896,,12.473429,41.891628000000004,467,2,1,1406761029,1424343191,,1577.0197042530679
4004,128124,5367815,UMTS,222,88,31091,25764895,,12.474229,41.892059,434,2,1,1406761095,1433103467,,1516.8529405901509
4005,128130,5369030,UMTS,222,1,3020,76830979,,12.470072,41.874858,4516,10,1,1406782837,1411816493,,2511.3880154412614
4006,128153,5369862,UMTS,222,88,31111,25970817,,12.536062,41.892395,66,5,1,1406796614,1426789182,,3637.688900830021
4007,128165,5370642,UMTS,222,88,30090,26027215,,12.503213,41.83847,3096,3,1,1406809048,1408664376,,5813.324574875856
4008,128179,5371885,UMTS,222,88,30074,25313779,,12.43068,41.811081,48,4,1,1406822047,1409062014,,10167.805592903056
4009,128246,5375841,GSM,222,1,51299,39045,,12.554404,41.864641,20,3,1,1406874303,1428668952,,5881.493132453886
4010,128252,5376080,GSM,222,1,61510,1688,,12.55747,41.855439000000004,416,17,1,1406878965,1414685174,,6642.683385117707
4011,128259,5376242,UMTS,222,88,31114,25241906,,12.394667,41.950491,157,24,1,1406881334,1418429755,,10512.90748186879
4012,128260,5376244,UMTS,222,88,31114,25241905,,12.397811,41.951177,284,14,1,1406881404,1407913646,,10362.887181924443
4013,128303,5377564,UMTS,222,99,50001,21992976,,12.386244,41.890223999999996,3240,51,1,1406896768,1446054994,,8804.483905674097
4014,128446,5382519,UMTS,222,88,30074,25305550,,12.470871,41.809578,617,4,1,1406970683,1406970795,,9127.391991927054
4015,128447,5382542,GSM,222,88,30125,55763,,12.457341,41.804587,1261,4,1,1406970833,1450335933,-105.0,9940.287090802305
4016,128448,5382549,GSM,222,88,30125,22785,,12.457761999999999,41.799085999999996,1835,6,1,1406971043,1427442980,-113.0,10516.540649351338
4017,128488,5383551,UMTS,222,88,30092,25729362,,12.382111,41.92212,337,3,1,1406984796,1422726827,,9809.491443129447
4018,128490,5383558,UMTS,222,88,30092,25734220,,12.383692,41.909192,930,2,1,1406984886,1408190337,,9259.145182891616
4019,128491,5383561,UMTS,222,88,30092,25729457,,12.388938000000001,41.892907,960,2,1,1406984958,1420937088,,8586.091016918783
4020,128503,5383599,UMTS,222,88,30074,25336995,,12.384972,41.836182,736,2,1,1406985209,1408190036,,10743.260574963324
4021,128548,5385224,UMTS,222,10,35015,10084885,,12.407138,41.891085,258,4,1,1407001631,1408641691,,7071.10385589292
4022,128549,5385241,UMTS,222,10,35015,10084930,,12.421205,41.889193,352,2,1,1407001812,1423926007,,5904.013713818816
4023,128550,5385254,UMTS,222,10,35015,10084952,,12.439409,41.885251000000004,1546,6,1,1407001931,1423926137,,4426.219199737255
4024,128551,5385345,UMTS,222,88,30090,26037015,,12.455321000000001,41.809027,119,2,1,1407002881,1407002900,,9522.559980883098
4025,128552,5385348,UMTS,222,88,30090,26026394,,12.457858,41.8105,40,2,1,1407002910,1421304907,,9300.854490680877
4026,128553,5385354,UMTS,222,88,30090,26026436,,12.465542,41.82232,171,3,1,1407003000,1422455621,,7857.90175930428
4027,128554,5385366,UMTS,222,88,30090,26026435,,12.467514,41.823725,31,2,1,1407003062,1407003091,,7662.702126969229
4028,128555,5385371,UMTS,222,10,35005,10411992,,12.497469,41.871787,987,5,1,1407003111,1412432767,,2086.2083141366306
4029,128556,5385374,UMTS,222,10,35005,10396990,,12.505374,41.873408000000005,294,2,1,1407003162,1411580700,,2153.950292967357
4030,128557,5385382,UMTS,222,10,35005,10412233,,12.509674,41.875294,166,2,1,1407003291,1412432890,,2191.660769030763
4031,128558,5385390,UMTS,222,88,30090,26026414,,12.489427000000001,41.853556,172,2,1,1407003420,1407003480,,4074.2182382091323
4032,128560,5385398,UMTS,222,88,30090,26026704,,12.497992,41.860569,350,104,1,1407003530,1411052381,-106.0,3321.5528278632005
4033,128561,5385406,UMTS,222,88,30090,26031689,,12.493682000000002,41.867554,429,8,1,1407003642,1426842094,,2514.815064965616
4034,128562,5385421,UMTS,222,88,30090,26036334,,12.487683,41.877285,126,5,1,1407003841,1420312578,-105.0,1482.5582785164383
4035,128563,5385425,UMTS,222,88,30090,26026364,,12.481409,41.877295000000004,284,9,1,1407003911,1420312578,-99.0,1693.4530489536096
4036,128564,5385438,UMTS,222,88,30090,26026363,,12.47582,41.879618,232,3,1,1407004043,1426364734,,1803.4532028877009
4037,128565,5385441,UMTS,222,88,31091,25772250,,12.475961999999999,41.885335999999995,396,6,1,1407004101,1409309130,,1460.9370268198932
4038,128567,5385447,UMTS,222,88,30090,26026359,,12.482225,41.887084,322,12,1,1407004173,1409178961,,906.2092730872805
4039,128569,5385466,UMTS,222,88,30090,26019879,,12.480908,41.888512,227,5,1,1407004513,1409179990,,965.8261542321333
4040,128571,5385506,UMTS,222,88,31091,25781959,,12.467799000000001,41.895493,343,15,1,1407004893,1424343121,,2119.919015591147
4041,128572,5385512,UMTS,222,88,31091,25764119,,12.46974,41.894996,137,5,1,1407005071,1433103582,,1949.8571915585155
4042,128617,5386411,UMTS,222,88,31091,25767559,,12.468403,41.896351,519,8,1,1407017196,1433107042,,2100.980852697707
4043,128619,5386415,UMTS,222,88,31091,25764166,,12.464335,41.899421000000004,15,2,1,1407017273,1407017334,,2540.249152401744
4044,128622,5386426,UMTS,222,88,31091,25765189,,12.465567,41.900673,334,8,1,1407017316,1424342971,,2508.6199961184016
4045,128623,5386568,UMTS,222,88,31091,25765190,,12.462776,41.900249,0,2,1,1407017455,1407017454,,2695.938299127307
4046,128625,5386685,UMTS,222,88,31091,25795624,,12.472906,41.904113,527,29,1,1407018116,1426243868,,2235.121702368954
4047,128626,5386690,UMTS,222,88,31091,25765440,,12.47303,41.911061,141,3,1,1407018183,1407018205,,2819.176530452817
4048,128627,5386697,UMTS,222,88,31091,25764150,,12.470934,41.915377,380,8,1,1407018216,1426243014,,3314.9840708779243
4049,128628,5386702,UMTS,222,88,31091,25776791,,12.463142999999999,41.917875,900,6,1,1407018256,1424682185,,3915.713382030674
4050,128629,5386707,UMTS,222,88,31091,25764180,,12.471913,41.919643,121,3,1,1407018283,1415439383,,3685.7182773771938
4051,128630,5386708,UMTS,222,88,31120,26157592,,12.468032000000001,41.922803,563,12,1,1407018293,1415439310,,4147.297530271757
4052,128631,5386717,UMTS,222,88,31120,26204776,,12.456999,41.923753000000005,1259,22,1,1407018375,1432205121,,4743.965143933532
4053,128632,5386719,UMTS,222,88,31120,26165482,,12.461025,41.931325,452,19,1,1407018406,1415454383,,5257.24018998073
4054,128633,5386732,UMTS,222,88,31120,26162961,,12.466217,41.937077,684,6,1,1407018525,1422276018,-112.0,5642.222236708482
4055,128634,5386733,UMTS,222,88,31120,26165481,,12.462363999999999,41.936595000000004,578,11,1,1407018545,1422006875,,5724.246827855685
4056,128635,5386735,UMTS,222,88,31120,26189187,,12.458993,41.939388,126,9,1,1407018583,1420766697,,6126.243049832045
4057,129284,5396109,UMTS,222,1,61510,98969466,,12.565894,41.880994,6,3,1,1407157582,1407157761,,6190.190705083199
4058,130018,5405800,UMTS,222,1,61503,98502272,,12.397211,41.880813,7,7,1,1407267817,1407269459,,7963.033409470987
4059,130102,5409319,UMTS,222,88,31091,25764664,,12.497117999999999,41.907888,12,2,1,1407330284,1407330524,,2007.3255590026497
4060,130113,5409917,UMTS,222,88,30090,26061919,,12.462591999999999,41.870919,1608,13,1,1407339420,1429854087,,3266.0281565074997
4061,130115,5410028,UMTS,222,88,31091,25764147,,12.498219,41.890865999999995,446,4,1,1407340810,1414253860,,494.6856475730481
4062,130205,5411787,UMTS,222,88,30090,26058407,,12.489307,41.856266999999995,4,3,1,1407361359,1407361649,,3774.325039562958
4063,130215,5412048,UMTS,222,88,31120,26189413,,12.502431,41.937808000000004,4196,8,1,1407365078,1424681341,,5356.835940703962
4064,130216,5412051,UMTS,222,88,31120,26192989,,12.483931,41.940609,1080,12,1,1407365138,1445105338,,5645.18664620344
4065,130428,5418144,UMTS,222,88,30090,26057021,,12.485505,41.863532,113,5,1,1407446301,1407446541,,3012.8032475111113
4066,130500,5425075,UMTS,222,88,31120,26188023,,12.46946,41.922198,287,4,1,1407547552,1415439263,,4031.6021832318497
4067,130501,5425082,UMTS,222,88,31120,26188032,,12.460892,41.930848,209,6,1,1407547672,1410654100,,5216.755614440776
4068,130502,5425086,UMTS,222,88,31120,26188031,,12.463685,41.936223,350,7,1,1407547792,1440003582,,5640.010989476927
4069,130503,5425088,UMTS,222,88,31120,26193009,,12.459927,41.939475,22,6,1,1407547837,1422273673,,6100.325713167191
4070,130504,5425094,UMTS,222,88,31120,26189188,,12.438179,41.936059,1672,3,1,1407547972,1420766797,,6794.070322968603
4071,130505,5425101,UMTS,222,88,31114,25240112,,12.411984,41.956181,787,24,1,1407548082,1418429501,,9908.200454367827
4072,130506,5425104,UMTS,222,88,31114,25240113,,12.407397999999999,41.959428,434,22,1,1407548182,1418146577,,10430.903984646728
4073,130507,5425109,UMTS,222,88,31114,25241048,,12.40298,41.955605,139,9,1,1407548247,1418429592,,10380.386642729041
4074,130508,5425111,UMTS,222,88,31114,25240105,,12.399457,41.951312,1690,13,1,1407548273,1418429681,,10269.868338918432
4075,130751,5449838,GSM,222,1,60113,32561,,12.610396000000001,41.886963,21,19,1,1407672705,1407672705,,9805.305998734111
4076,130776,5452105,UMTS,222,1,61508,98846310,,12.571723,41.951301,639,34,1,1407698301,1424979109,,9458.959143922724
4077,130799,5459548,UMTS,222,88,30090,26019901,,12.457174,41.879745,39,2,1,1407777068,1407777182,,3139.491767817801
4078,130854,5472966,UMTS,222,99,50364,18719913,,12.536673,41.857682000000004,267,2,1,1407885562,1407885746,,5154.929377367601
4079,130931,5479013,UMTS,222,99,50001,6230392,,12.531667,41.977726000000004,24,5,1,1407966261,1407966502,,10257.323647594396
4080,130945,5481554,UMTS,222,1,61510,98963231,,12.599209,41.832491999999995,9,5,1,1408002330,1416323382,,10945.105897876625
4081,130946,5481693,UMTS,222,88,30090,26057824,,12.4918,41.832744,21,4,1,1408003201,1408003391,,6378.825519429358
4082,130980,5482079,UMTS,222,88,30329,81036294,,12.467814,41.920903,592,5,1,1408009182,1428486323,,3973.448905991537
4083,130981,5482084,UMTS,222,88,30329,81133320,,12.474127000000001,41.923367,1,2,1,1408009223,1408009284,,3984.2981816243814
4084,131003,5483365,UMTS,222,10,35008,10084284,,12.564897,41.905543,27,3,1,1408024686,1408024807,,6259.0675508192635
4085,131040,5485089,UMTS,222,1,61510,98961869,,12.620875999999999,41.882351,558,9,1,1408040457,1424978509,,10704.309813699425
4086,131041,5485093,UMTS,222,1,61510,98962219,,12.615599000000001,41.902771,1038,4,1,1408040570,1415301900,,10324.643900749157
4087,131042,5485133,UMTS,222,88,31120,26159450,,12.535603,41.934641,1298,5,1,1408041241,1408041468,,6106.008020441272
4088,131057,5487552,UMTS,222,88,30092,25729390,,12.42018,41.931963,2,3,1,1408082432,1408082484,,7574.850445094134
4089,131061,5487819,UMTS,222,88,30092,25699655,,12.398183,41.914021999999996,384,3,1,1408086352,1422726607,,8249.061435494355
4090,131083,5488389,UMTS,222,99,50063,18023312,,12.482963,41.811339000000004,4,3,1,1408094711,1408094841,,8790.614532567093
4091,131087,5488682,GSM,222,88,30124,8500,,12.481273,41.890966999999996,156,3,1,1408097984,1430146723,,921.9593602856133
4092,131131,5490787,UMTS,222,88,30090,26029119,,12.552862,41.856125,160,3,1,1408128192,1408128321,,6289.041732121986
4093,131132,5490803,UMTS,222,88,30090,26029118,,12.549934,41.850863000000004,56,2,1,1408128372,1408128431,,6475.5118547987795
4094,131171,5491931,UMTS,222,1,61503,99159877,,12.412429,41.908606,5,3,1,1408143625,1408143745,,6939.266136975325
4095,131283,5493681,GSM,222,88,30046,9104,,12.501599,41.881434000000006,312,2,1,1408178603,1426788298,,1238.4989761119828
4096,131319,5494401,UMTS,222,88,31114,25279197,,12.382647,41.931496,437,4,1,1408190424,1408190515,,10192.043678067359
4097,131320,5494415,UMTS,222,88,31114,25279196,,12.385983999999999,41.939421,266,8,1,1408190557,1422665452,,10380.802345224383
4098,131321,5494420,UMTS,222,88,31114,25240106,,12.394313,41.950247,752,70,1,1408190617,1422727274,,10518.353036457012
4099,131322,5494421,UMTS,222,88,31114,25252496,,12.389744,41.943349,259,3,1,1408190624,1422727077,,10359.206530663398
4100,131325,5494579,UMTS,222,99,50001,21992973,,12.395667,41.893648999999996,2241,9,1,1408194025,1446054934,,8031.509620127767
4101,131360,5495968,UMTS,222,1,61510,98961331,,12.615511999999999,41.895547,444,4,1,1408216500,1422452934,,10240.151713206094
4102,131361,5495982,UMTS,222,1,61501,98371953,,12.592796,41.944246,387,7,1,1408216720,1424978949,,10272.958863538955
4103,131427,5497491,UMTS,222,88,31091,25804169,,12.472799,41.898911,193,7,1,1408235215,1408887344,,1889.2587805227802
4104,131428,5497514,UMTS,222,88,31091,25796345,,12.474817999999999,41.897027,13,4,1,1408235764,1408235944,,1640.6900570999574
4105,131429,5497525,UMTS,222,88,31091,25795801,,12.483808999999999,41.896328000000004,322,7,1,1408236074,1408236217,,983.6395199796094
4106,131430,5497532,UMTS,222,88,31091,25795808,,12.491144,41.899532,355,20,1,1408236265,1411052380,-96.0,1044.1725710519308
